CustomerID,tenure,Contract,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,SatisfactionScore,SupportCallsLast6Months,Data_Usage_Drop_Rate,Call_Drop_Rate,Slow_Speed_Days,Unresolved_Complaints,Churn
CUST1156,59,One year,15.36,843.43,1,No,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,1,1,0.77,0.032,15,0,0
CUST1157,72,Month-to-month,42.4,2883.76,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,4,2,0.04,0.03,1,0,0
CUST1158,38,Two year,32.14,1187.33,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,2,4,0.58,0.018,12,1,0
CUST1159,6,Two year,24.98,143.3,0,Yes,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,1,4,0.78,0.019,22,1,1
CUST1160,14,One year,20.47,298.82,0,Yes,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,5,1,0.05,0.017,5,0,0
CUST1161,66,One year,36.91,2398.24,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,5,2,0.37,0.02,5,0,0
CUST1162,72,One year,32.13,2142.57,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,1,0,0.52,0.031,15,0,0
CUST1163,19,Month-to-month,41.24,701.18,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,3,1,0.2,0.032,5,0,0
CUST1164,50,One year,38.86,1739.2,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,3,2,0.14,0.024,5,0,0
CUST1165,25,One year,113.75,2439.9,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Mailed check,5,2,0.3,0.143,2,0,0
CUST1166,41,Two year,84.5,3333.77,0,No,Yes,Yes,Yes,DSL,No,No,No,No,Yes,No,No,Mailed check,4,2,0.04,0.014,1,0,0
CUST1167,32,Month-to-month,40.34,1296.17,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,3,1,0.19,0.012,5,0,0
CUST1168,22,Two year,34.11,762.24,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,4,2,0.17,0.033,0,0,0
CUST1169,20,Month-to-month,97.37,1657.59,1,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Bank transfer,4,0,0.29,0.034,2,0,0
CUST1170,39,Two year,78.55,3164.03,0,Yes,No,Yes,No,DSL,No,Yes,No,No,No,No,Yes,Bank transfer,4,2,0.15,0.038,4,0,0
CUST1171,19,Month-to-month,87.34,1494.42,0,Yes,No,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Electronic check,1,2,0.66,0.002,23,0,1
CUST1172,9,One year,76.68,664.66,0,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Mailed check,3,1,0.17,0.0,1,0,0
CUST1173,56,One year,88.93,4963.69,0,Yes,No,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,No,Mailed check,3,2,0.35,0.119,4,0,0
CUST1174,5,Two year,104.28,545.58,0,Yes,No,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Credit card,4,3,0.46,0.023,4,1,0
CUST1175,62,One year,67.06,4339.36,0,Yes,Yes,Yes,No,DSL,No,No,No,No,No,Yes,No,Mailed check,3,1,0.29,0.023,4,0,0
CUST1176,10,Two year,100.62,885.5,0,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,Credit card,2,2,0.77,0.096,16,0,1
CUST1177,62,Two year,98.6,6367.8,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,Credit card,3,2,0.01,0.123,2,0,0
CUST1178,61,One year,82.71,4398.07,0,No,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Yes,Mailed check,2,3,0.63,0.017,10,1,1
CUST1179,5,Two year,53.57,250.79,1,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,3,3,0.71,0.017,3,2,0
CUST1180,13,One year,78.09,1002.53,0,Yes,No,Yes,No,DSL,No,Yes,No,No,No,Yes,Yes,Bank transfer,3,1,0.06,0.026,2,0,1
CUST1181,69,One year,33.57,2227.89,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,3,5,0.66,0.031,3,3,0
CUST1182,21,Month-to-month,80.26,1557.65,0,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Yes,Credit card,3,2,0.36,0.016,5,0,1
CUST1183,8,Month-to-month,51.99,396.44,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,2,0,0.42,0.01,6,0,1
CUST1184,52,One year,44.52,2226.66,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,3,1,0.32,0.009,1,0,0
CUST1185,52,Two year,82.54,4063.42,0,No,No,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Bank transfer,2,1,0.75,0.027,24,0,1
CUST1186,49,Two year,71.28,3121.49,0,Yes,No,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Yes,Mailed check,3,0,0.29,0.037,1,0,0
CUST1187,26,Month-to-month,32.13,863.81,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,4,2,0.24,0.031,4,0,0
CUST1188,41,One year,41.08,1700.88,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,3,1,0.2,0.016,5,0,0
CUST1189,59,Month-to-month,57.24,2996.99,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,2,1,0.83,0.014,11,0,0
CUST1190,48,One year,94.46,3862.8,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,No,Bank transfer,3,0,0.35,0.109,2,0,0
CUST1191,39,One year,39.0,1394.65,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,3,2,0.36,0.01,0,0,0
CUST1192,26,Two year,31.57,798.44,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,3,4,0.79,0.026,2,3,1
CUST1193,10,Month-to-month,68.68,586.95,0,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Bank transfer,4,2,0.37,0.028,0,0,1
CUST1194,61,Two year,75.53,4073.44,0,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,Electronic check,1,1,0.81,0.035,20,0,0
CUST1195,70,One year,47.55,3118.79,1,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,3,1,0.35,0.019,1,0,0
CUST1196,34,Month-to-month,89.62,2594.42,1,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Yes,Electronic check,3,1,0.22,0.007,5,0,0
CUST1197,49,Month-to-month,73.65,3276.54,0,Yes,No,No,No phone service,Fiber optic,No,No,Yes,No,No,No,No,Electronic check,3,2,0.11,0.071,0,0,1
CUST1198,14,One year,101.87,1483.7,0,No,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,Mailed check,1,3,0.43,0.008,14,1,1
CUST1199,32,One year,103.75,3167.9,0,Yes,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Mailed check,2,2,0.49,0.145,12,0,1
CUST1200,2,Month-to-month,104.39,209.18,0,Yes,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Yes,Electronic check,1,1,0.47,0.004,21,0,1
CUST1201,72,Two year,101.47,6894.37,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,Credit card,4,2,0.34,0.021,3,0,0
CUST1202,1,Two year,31.27,32.63,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,4,0,0.27,0.031,1,0,0
CUST1203,42,One year,44.04,1751.78,1,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,1,2,0.78,0.026,22,0,1
CUST1204,29,Two year,24.36,690.75,1,No,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,3,2,0.35,0.033,5,0,1
CUST1205,35,Two year,86.16,3013.25,0,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Yes,Electronic check,4,2,0.26,0.028,3,0,0
CUST1206,52,Two year,74.81,3731.11,0,No,No,No,No phone service,Fiber optic,No,No,No,No,No,No,Yes,Mailed check,3,2,0.29,0.018,3,0,1
CUST1207,5,One year,40.43,205.06,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,4,1,0.22,0.022,4,0,0
CUST1208,18,One year,103.15,1799.23,0,No,Yes,Yes,No,Fiber optic,No,No,No,Yes,No,No,Yes,Mailed check,3,2,0.22,0.002,2,0,1
CUST1209,56,One year,78.47,4611.72,0,No,No,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Yes,Mailed check,5,3,0.66,0.004,3,0,0
CUST1210,7,Two year,96.43,678.62,1,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Yes,Bank transfer,3,4,0.44,0.097,2,0,1
CUST1211,4,One year,93.98,389.21,0,No,No,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Bank transfer,4,3,0.41,0.028,0,0,0
CUST1212,28,Month-to-month,48.12,1287.21,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,2,0,0.49,0.028,14,0,1
CUST1213,2,Month-to-month,106.94,185.56,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Bank transfer,2,5,0.65,0.054,22,0,1
CUST1214,46,One year,47.81,2227.79,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,1,2,0.53,0.006,18,0,0
CUST1215,12,Two year,98.77,1220.48,0,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Yes,Mailed check,5,1,0.35,0.122,4,0,0
CUST1216,16,Month-to-month,98.69,1582.97,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,Mailed check,3,1,0.22,0.009,5,0,1
CUST1217,11,Two year,93.26,1024.29,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes,Mailed check,5,3,0.43,0.158,4,2,1
CUST1218,6,Two year,44.08,226.85,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,1,1,0.79,0.035,13,0,1
CUST1219,51,Two year,77.84,4033.27,0,No,Yes,Yes,Yes,DSL,No,No,No,No,No,Yes,Yes,Credit card,3,2,0.04,0.031,5,0,0
CUST1220,4,Month-to-month,99.54,416.09,0,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,No,Mailed check,3,0,0.21,0.007,2,0,1
CUST1221,20,Month-to-month,74.95,1423.64,0,Yes,No,Yes,No,DSL,No,Yes,No,No,Yes,No,Yes,Mailed check,4,2,0.19,0.009,5,0,1
CUST1222,1,Month-to-month,40.73,41.58,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,4,3,0.53,0.037,0,0,0
CUST1223,21,Two year,87.44,1876.42,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Mailed check,3,1,0.08,0.002,4,0,0
CUST1224,62,Two year,42.29,2488.99,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,4,1,0.32,0.035,1,0,0
CUST1225,25,Month-to-month,70.09,1513.19,0,No,No,Yes,No,DSL,No,Yes,No,No,Yes,No,No,Electronic check,3,1,0.3,0.005,2,0,0
CUST1226,4,Month-to-month,93.56,322.3,0,No,No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Bank transfer,3,2,0.26,0.022,0,0,1
CUST1227,43,One year,65.63,2632.37,0,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Yes,Mailed check,3,0,0.18,0.038,1,0,0
CUST1228,5,Month-to-month,85.32,447.31,0,No,No,Yes,Yes,DSL,No,No,Yes,No,No,Yes,No,Credit card,2,0,0.57,0.035,9,0,1
CUST1229,6,Two year,45.17,265.0,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,2,0,0.53,0.021,20,0,1
CUST1230,15,Month-to-month,34.9,452.43,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,3,1,0.17,0.005,3,0,0
CUST1231,7,Month-to-month,86.57,626.93,1,Yes,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,No,Electronic check,4,2,0.04,0.127,0,0,0
CUST1232,60,One year,84.57,5171.39,1,No,Yes,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Mailed check,2,1,0.66,0.02,18,0,0
CUST1233,14,One year,49.48,641.99,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,3,3,0.67,0.031,3,2,1
CUST1234,10,Two year,38.12,369.63,1,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,4,2,0.32,0.013,5,0,0
CUST1235,12,Month-to-month,83.73,998.29,0,No,No,Yes,No,DSL,No,Yes,No,No,No,No,No,Electronic check,5,5,0.66,0.024,4,1,1
CUST1236,7,Month-to-month,44.24,288.38,1,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,3,0,0.07,0.006,4,0,0
CUST1237,47,One year,84.12,3984.42,0,No,Yes,Yes,Yes,DSL,No,No,No,No,Yes,No,Yes,Bank transfer,3,1,0.07,0.02,4,0,0
CUST1238,55,Two year,67.84,3717.24,0,Yes,No,Yes,No,DSL,No,No,No,No,Yes,No,No,Credit card,5,5,0.75,0.019,0,3,1
CUST1239,61,Two year,30.22,1734.3,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,5,2,0.13,0.014,2,0,0
CUST1240,39,Two year,42.49,1503.6,1,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,1,1,0.78,0.011,10,0,0
CUST1241,36,One year,94.35,3291.68,0,No,No,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,No,Electronic check,4,3,0.74,0.017,3,0,1
CUST1242,45,Month-to-month,55.05,2369.5,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,3,2,0.19,0.006,3,0,1
CUST1243,58,One year,34.12,1853.01,0,No,Yes,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,5,3,0.55,0.011,0,0,0
CUST1244,31,Two year,41.36,1195.29,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,3,2,0.14,0.029,2,0,0
CUST1245,4,Two year,61.32,255.93,0,No,No,No,No phone service,DSL,No,No,Yes,No,Yes,No,No,Electronic check,4,2,0.1,0.019,0,0,0
CUST1246,55,Two year,45.16,2515.0,0,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,2,0,0.84,0.008,18,0,0
CUST1247,63,Month-to-month,93.66,5799.8,0,No,No,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,No,Credit card,2,2,0.81,0.023,22,0,1
CUST1248,52,Two year,75.69,4101.92,1,No,No,Yes,No,DSL,No,No,No,No,No,No,Yes,Mailed check,1,1,0.74,0.026,11,0,0
CUST1249,50,Two year,76.26,3653.27,0,No,No,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Yes,Bank transfer,3,1,0.33,0.018,0,0,0
CUST1250,6,One year,83.36,429.72,0,No,No,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Yes,Mailed check,4,0,0.07,0.002,2,0,0
CUST1251,13,One year,31.26,361.89,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,3,3,0.73,0.016,0,3,0
CUST1252,28,Month-to-month,38.77,1123.7,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,1,0,0.78,0.024,11,0,1
CUST1253,63,Month-to-month,93.76,5742.12,0,Yes,No,Yes,Yes,DSL,No,No,No,Yes,No,No,Yes,Electronic check,1,0,0.62,0.038,15,0,1
CUST1254,16,Two year,68.2,1128.88,0,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Bank transfer,1,1,0.49,0.01,20,0,1
CUST1255,7,Two year,66.96,467.57,0,No,Yes,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Yes,Mailed check,4,1,0.09,0.019,3,0,0
CUST1256,59,Month-to-month,73.42,3979.67,1,No,No,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Bank transfer,4,2,0.31,0.117,1,0,0
CUST1257,71,Month-to-month,76.84,4799.84,0,No,No,Yes,No,DSL,Yes,No,No,Yes,Yes,No,No,Credit card,3,0,0.38,0.002,3,0,0
CUST1258,51,One year,32.65,1513.88,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,3,0,0.19,0.012,5,0,0
CUST1259,4,One year,90.4,375.78,0,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Mailed check,3,3,0.75,0.035,5,3,1
CUST1260,15,One year,106.6,1665.87,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,No,Credit card,2,2,0.5,0.011,19,0,1
CUST1261,9,One year,86.31,798.84,0,No,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,Credit card,3,0,0.35,0.038,0,0,1
CUST1262,20,Month-to-month,52.89,960.8,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,1,3,0.5,0.038,16,2,1
CUST1263,42,One year,37.44,1427.23,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,4,0,0.11,0.038,4,0,0
CUST1264,23,Two year,34.1,777.58,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,4,5,0.47,0.018,1,1,0
CUST1265,52,One year,80.99,4193.41,0,Yes,No,Yes,No,DSL,No,Yes,No,No,No,No,No,Credit card,5,1,0.04,0.019,0,0,0
CUST1266,52,Two year,84.52,4082.49,0,Yes,No,Yes,No,DSL,No,No,Yes,Yes,No,No,No,Credit card,3,2,0.2,0.002,5,0,0
CUST1267,19,Two year,99.56,1947.53,0,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,Bank transfer,4,1,0.33,0.006,2,0,0
CUST1268,9,Two year,91.04,792.36,1,No,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,No,Electronic check,3,2,0.09,0.067,2,0,0
CUST1269,61,Month-to-month,59.89,3154.05,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,4,2,0.22,0.035,5,0,0
CUST1270,48,Two year,33.27,1444.5,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,3,4,0.56,0.012,4,1,0
CUST1271,24,Month-to-month,53.77,1121.64,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,3,3,0.41,0.021,2,2,1
CUST1272,20,Two year,52.62,898.2,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,Yes,Mailed check,3,2,0.05,0.018,4,0,0
CUST1273,44,Month-to-month,42.51,1638.59,1,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,1,2,0.75,0.003,21,0,1
CUST1274,66,Two year,81.92,5614.17,1,Yes,Yes,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Yes,Credit card,5,1,0.06,0.02,5,0,0
CUST1275,65,Two year,74.49,4791.62,0,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,No,Electronic check,2,2,0.45,0.033,18,0,0
CUST1276,41,Month-to-month,89.52,3418.74,0,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,Electronic check,5,1,0.33,0.138,5,0,1
CUST1277,2,Two year,99.01,201.74,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,3,0,0.17,0.031,4,0,0
CUST1278,52,One year,95.53,4400.36,0,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Yes,Credit card,3,1,0.12,0.134,5,0,0
CUST1279,64,One year,72.53,4372.37,0,No,Yes,Yes,No,DSL,No,No,Yes,No,No,Yes,Yes,Bank transfer,1,2,0.79,0.012,11,0,0
CUST1280,63,Month-to-month,37.83,2261.59,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,5,2,0.14,0.039,2,0,0
CUST1281,6,Month-to-month,96.7,573.0,0,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Bank transfer,4,0,0.07,0.001,5,0,0
CUST1282,35,Month-to-month,32.0,1103.22,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,3,1,0.3,0.014,4,0,0
CUST1283,56,Month-to-month,86.35,4885.1,0,No,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,Electronic check,3,0,0.31,0.083,2,0,1
CUST1284,52,One year,39.98,2041.87,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,4,4,0.52,0.026,4,2,0
CUST1285,8,Two year,68.21,538.79,0,Yes,No,Yes,No,DSL,No,No,No,No,No,Yes,Yes,Bank transfer,2,0,0.47,0.001,15,0,0
CUST1286,5,Month-to-month,92.34,475.6,1,Yes,No,Yes,Yes,DSL,No,No,No,Yes,No,Yes,No,Bank transfer,3,1,0.26,0.004,5,0,0
CUST1287,31,Month-to-month,32.69,909.63,0,No,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,2,3,0.55,0.023,18,3,1
CUST1288,23,Month-to-month,94.5,2007.33,0,No,Yes,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Yes,Credit card,3,2,0.35,0.03,0,0,1
CUST1289,31,One year,57.15,1643.55,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,5,1,0.38,0.01,0,0,0
CUST1290,21,One year,48.81,967.83,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,3,3,0.72,0.035,0,3,1
